timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20191019_000553 50 1 20 30 500000 616603922 0 10000 0 7867 2133 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 58.561 51.574 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif30_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed616603922.log 51724 hl-extractinstructions.txt 20191019_000652 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 9fd6fc4415f3fa19dad274cf9c77dfcf9d467695_2
20191019_000554 50 1 20 30 500000 160211880 0 10000 0 7836 2164 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 61.102 53.599 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif30_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed160211880.log 51724 hl-extractinstructions.txt 20191019_000655 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 9fd6fc4415f3fa19dad274cf9c77dfcf9d467695_3
20191019_000555 50 1 20 30 500000 521589958 0 10000 0 7783 2217 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 59.755 52.735 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif30_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed521589958.log 51724 hl-extractinstructions.txt 20191019_000655 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 9fd6fc4415f3fa19dad274cf9c77dfcf9d467695_6
20191019_000555 50 1 20 30 500000 751552608 0 10000 0 7854 2146 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 60.293 53.186 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif30_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed751552608.log 51724 hl-extractinstructions.txt 20191019_000656 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 9fd6fc4415f3fa19dad274cf9c77dfcf9d467695_4
20191019_000555 50 1 20 30 500000 790002907 0 10000 0 7782 2218 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 60.754 53.533 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif30_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed790002907.log 51724 hl-extractinstructions.txt 20191019_000656 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 9fd6fc4415f3fa19dad274cf9c77dfcf9d467695_5
20191019_000555 50 1 20 30 500000 993928726 0 10000 0 7811 2189 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 62.218 54.788 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif30_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed993928726.log 51723 hl-extractinstructions.txt 20191019_000658 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 9fd6fc4415f3fa19dad274cf9c77dfcf9d467695_7
20191019_000557 50 1 20 30 500000 133671816 0 10000 0 7839 2161 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 60.901 53.943 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif30_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed133671816.log 51724 hl-extractinstructions.txt 20191019_000658 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 9fd6fc4415f3fa19dad274cf9c77dfcf9d467695_8
20191019_000539 50 1 20 20 500000 601514327 0 10000 0 3132 6868 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 78.725 71.231 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed601514327.log 51747 hl-extractinstructions.txt 20191019_000659 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 ec399a676b572a3c17a1145773d7e23f6a728283_20
20191019_000539 50 1 20 20 500000 761862692 2 10000 0 3077 6921 2 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 79.295 71.895 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed761862692.log 51746 hl-extractinstructions.txt 20191019_000659 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 ec399a676b572a3c17a1145773d7e23f6a728283_19
20191019_000539 50 1 20 20 500000 105327160 0 10000 0 3120 6880 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 80.025 73.002 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed105327160.log 51746 hl-extractinstructions.txt 20191019_000659 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 ec399a676b572a3c17a1145773d7e23f6a728283_14
20191019_000559 50 1 20 30 500000 209425884 0 10000 0 7839 2161 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 59.466 52.511 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif30_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed209425884.log 51724 hl-extractinstructions.txt 20191019_000659 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 9fd6fc4415f3fa19dad274cf9c77dfcf9d467695_9
20191019_000539 50 1 20 20 500000 631064730 0 10000 0 3109 6891 0 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 79.761 72.552 ../hl20191008/NOAUDIT50/log/doc50cop20shlf1lif20_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen500000_seed631064730.log 51747 hl-extractinstructions.txt 20191019_000659 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2800.106 ec399a676b572a3c17a1145773d7e23f6a728283_17
