timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_030619 50 5 3 100000 141246882 7 10000 1 9995 2423 7 9 10000 1 68620 48255 2461 6 0 10 0 0 0 716.551 262.877 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed141246882.log 46129771 q3-extractinstructions.txt 20150515_032240 0.5 554fe34577683917c0a324de
20150515_030735 50 5 3 100000 681028781 9 10000 3 9991 2555 9 9 10000 1 69199 48382 2612 9 0 10 0 0 0 741.267 265.451 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed681028781.log 46483451 q3-extractinstructions.txt 20150515_032416 0.5 554fe34577683917c0a324df
20150515_030951 50 5 3 100000 117661523 8 10000 2 9995 2549 8 9 10000 1 69027 47979 2624 7 0 10 0 0 0 784.283 257.074 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed117661523.log 46359570 q3-extractinstructions.txt 20150515_032701 0.5 554fe34577683917c0a324e0
20150515_031349 50 5 3 100000 105731136 7 10000 2 9994 2491 7 9 10000 1 69272 48484 2522 6 0 10 0 0 0 793.633 245.218 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed105731136.log 46543833 q3-extractinstructions.txt 20150515_033124 0.5 554fe34577683917c0a324e1
20150515_031354 50 5 3 100000 967561224 8 10000 2 9997 2427 8 9 10000 1 69325 48631 2456 7 0 10 0 0 0 795.664 248.666 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed967561224.log 46596054 q3-extractinstructions.txt 20150515_033134 0.5 554fe34577683917c0a324e2
20150515_031641 50 5 3 100000 420477893 5 10000 1 9995 2499 5 9 10000 1 69250 48365 2622 5 0 10 0 0 0 805.138 242.02 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed420477893.log 46463527 q3-extractinstructions.txt 20150515_033434 0.5 554fe34577683917c0a324e3
20150515_032039 50 5 3 100000 263688301 8 10000 2 9996 2488 8 9 10000 1 68668 48168 2540 6 0 10 0 0 0 747.978 255.639 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed263688301.log 46161133 q3-extractinstructions.txt 20150515_033741 0.5 554fe34577683917c0a324e4
20150515_032044 50 5 3 100000 50746969 14 10000 3 9993 2513 14 9 10000 1 68975 48386 2555 12 0 10 0 0 0 749.893 260.553 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed50746969.log 46385573 q3-extractinstructions.txt 20150515_033752 0.5 554fe34577683917c0a324e5
20150515_032250 50 5 3 100000 533657980 13 10000 0 9994 2430 13 9 10000 1 68825 48372 2504 12 0 10 0 0 0 738.194 262.596 ../q3/./log/doc50cop5lif3_af10000s1tTOTAL_gf0i10d0m0_seed533657980.log 46281324 q3-extractinstructions.txt 20150515_033943 0.5 554fe34577683917c0a324e6
20150515_032426 50 8 3 100000 919028296 0 10000 0 10000 345 0 9 10000 1 110672 65786 327 0 0 10 0 0 0 1101.388 463.089 ../q3/./log/doc50cop8lif3_af10000s1tTOTAL_gf0i10d0m0_seed919028296.log 71844368 q3-extractinstructions.txt 20150515_035017 0.5 554fe34577683917c0a324e7
20150515_032713 50 8 3 100000 103765041 0 10000 0 10000 300 0 9 10000 1 110042 65900 287 0 0 10 0 0 0 1033.256 455.523 ../q3/./log/doc50cop8lif3_af10000s1tTOTAL_gf0i10d0m0_seed103765041.log 71488058 q3-extractinstructions.txt 20150515_035158 0.5 554fe34577683917c0a324e8
20150515_033131 50 8 3 100000 141246882 0 10000 0 10000 315 0 9 10000 1 110237 65922 293 0 0 10 0 0 0 1053.087 470.858 ../q3/./log/doc50cop8lif3_af10000s1tTOTAL_gf0i10d0m0_seed141246882.log 71656359 q3-extractinstructions.txt 20150515_035637 0.5 554fe34577683917c0a324e9
20150515_033146 50 8 3 100000 681028781 0 10000 0 10000 313 0 9 10000 1 110328 65966 295 0 0 10 0 0 0 1037.846 467.255 ../q3/./log/doc50cop8lif3_af10000s1tTOTAL_gf0i10d0m0_seed681028781.log 71628761 q3-extractinstructions.txt 20150515_035641 0.5 554fe34577683917c0a324ea
20150515_035654 50 1 5 100000 919028296 6322 10000 3678 0 0 6322 9 10000 1 0 0 0 6322 0 10 0 0 0 95.220 26.785 ../q3/./log/doc50cop1lif5_af10000s1tTOTAL_gf0i10d0m0_seed919028296.log 4541129 q3-extractinstructions.txt 20150515_035857 0.5 554fe34577683917c0a3251e
20150515_033443 50 8 3 100000 117661523 0 10000 0 10000 318 0 9 10000 1 110186 65847 287 0 0 10 0 0 0 1035.611 473.682 ../q3/./log/doc50cop8lif3_af10000s1tTOTAL_gf0i10d0m0_seed117661523.log 71547352 q3-extractinstructions.txt 20150515_035925 0.5 554fe34577683917c0a324eb
