timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20191015_231417 50 1 1 5 300000 751552608 8752 10000 1248 0 0 8752 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 6.233 5.465 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif5_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed751552608.log 35698 hl-extractinstructions.txt 20191015_231423 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 658f304deb7c584cb1980741617660ee44c52581_4
20191015_231417 50 1 1 5 300000 616603922 8729 10000 1271 0 0 8729 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 6.299 5.529 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif5_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed616603922.log 35697 hl-extractinstructions.txt 20191015_231423 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 658f304deb7c584cb1980741617660ee44c52581_2
20191015_231417 50 1 1 5 300000 790002907 8738 10000 1262 0 0 8738 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 6.135 5.339 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif5_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed790002907.log 35698 hl-extractinstructions.txt 20191015_231423 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 658f304deb7c584cb1980741617660ee44c52581_5
20191015_231419 50 1 1 10 300000 862415775 6339 10000 3661 0 0 6339 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 4.308 3.563 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed862415775.log 35710 hl-extractinstructions.txt 20191015_231423 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 f6fc181de70dd23e406b8bfa07e466cbf9b7f984_1
20191015_231419 50 1 1 10 300000 160211880 6421 10000 3579 0 0 6421 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 4.258 3.538 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed160211880.log 35710 hl-extractinstructions.txt 20191015_231424 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 f6fc181de70dd23e406b8bfa07e466cbf9b7f984_3
20191015_231419 50 1 1 10 300000 616603922 6397 10000 3603 0 0 6397 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 4.418 3.645 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif10_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed616603922.log 35710 hl-extractinstructions.txt 20191015_231424 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 f6fc181de70dd23e406b8bfa07e466cbf9b7f984_2
20191015_231419 50 1 1 5 300000 521589958 8760 10000 1240 0 0 8760 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 6.248 5.558 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif5_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed521589958.log 35698 hl-extractinstructions.txt 20191015_231425 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 658f304deb7c584cb1980741617660ee44c52581_6
20191015_231417 50 1 1 3 300000 106595100 9717 10000 283 0 0 9717 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 8.443 7.616 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif3_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed106595100.log 35699 hl-extractinstructions.txt 20191015_231425 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 bcd8b9b0ae94a7682603d9c89784f0679d98ad8b_15
20191015_231419 50 1 1 5 300000 133671816 8746 10000 1254 0 0 8746 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 6.396 5.731 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif5_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed133671816.log 35698 hl-extractinstructions.txt 20191015_231425 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 658f304deb7c584cb1980741617660ee44c52581_8
20191015_231417 50 1 1 3 300000 761862692 9688 10000 312 0 0 9688 0 0 0 TOTAL 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 8.396 7.572 ../hl20191008/NOAUDIT30/log/doc50cop1shlf1lif3_af0s0tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif0simlen300000_seed761862692.log 35699 hl-extractinstructions.txt 20191015_231425 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.374 bcd8b9b0ae94a7682603d9c89784f0679d98ad8b_19
