timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170420_175901 50 1 1 20 100000 666549275 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 15 100000 0 0 0 0 2 0 2.725 1.828 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed666549275.log 12989 hl-extractinstructions.txt 20170420_175912 0.5 f25897c011b1f551706e04a0ebecc652173038d0_16
20170420_175902 50 1 1 20 100000 376517787 1764 10000 8236 0 0 1764 9 10000 1 0 0 0 1600 3333 33 0 1000 30 100000 0 0 0 0 2 0 3.345 2.499 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed376517787.log 12971 hl-extractinstructions.txt 20170420_175914 0.5 f25897c011b1f551706e04a0ebecc652173038d0_17
20170420_175903 50 1 1 20 100000 817713633 1724 10000 8276 0 0 1724 9 10000 1 0 0 0 1543 3333 33 0 1000 22 100000 0 0 0 0 2 0 3.440 2.484 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed817713633.log 12952 hl-extractinstructions.txt 20170420_175915 0.5 f25897c011b1f551706e04a0ebecc652173038d0_18
20170420_175915 50 1 1 20 100000 519606501 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 19 100000 0 0 0 0 2 0 3.247 2.516 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed519606501.log 12952 hl-extractinstructions.txt 20170420_175926 0.5 f25897c011b1f551706e04a0ebecc652173038d0_19
20170420_175916 50 1 1 20 100000 715258232 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 17 100000 0 0 0 0 2 0 2.714 2.015 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed715258232.log 12968 hl-extractinstructions.txt 20170420_175927 0.5 f25897c011b1f551706e04a0ebecc652173038d0_20
20170420_175917 50 1 1 20 100000 792850679 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 15 100000 0 0 0 0 2 0 2.567 1.922 ../hl/gl-qtr/log/doc50cop1shlf1lif20_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed792850679.log 12976 hl-extractinstructions.txt 20170420_175928 0.5 f25897c011b1f551706e04a0ebecc652173038d0_21
20170420_175918 50 1 1 30 100000 919028296 1223 10000 8777 0 0 1223 9 10000 1 0 0 0 1120 3333 33 0 1000 21 100000 0 0 0 0 2 0 2.354 1.687 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed919028296.log 12956 hl-extractinstructions.txt 20170420_175929 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_1
20170420_175930 50 1 1 30 100000 103765041 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 10 100000 0 0 0 0 2 0 2.237 1.422 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed103765041.log 12967 hl-extractinstructions.txt 20170420_175941 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_2
20170420_175932 50 1 1 30 100000 681028781 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 6 100000 0 0 0 0 2 0 1.986 1.234 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed681028781.log 12978 hl-extractinstructions.txt 20170420_175942 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_4
20170420_175931 50 1 1 30 100000 141246882 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 3333 33 0 1000 13 100000 0 0 0 0 2 0 2.804 2.032 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf3333i33d0m1000_sh0i0s0m0_seed141246882.log 12967 hl-extractinstructions.txt 20170420_175942 0.5 8665656ef4abbd68da9879cd8f66743062ccc740_3
