timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170317_135253 50 1 1 30 100000 141246882 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 2.025 1.344 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed141246882.log 12978 hl-extractinstructions.txt 20170317_135303 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_3
20170317_135306 50 1 1 30 100000 681028781 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.421 0.703 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed681028781.log 12994 hl-extractinstructions.txt 20170317_135315 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_4
20170317_135308 50 1 1 30 100000 117661523 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 1.345 0.703 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed117661523.log 12946 hl-extractinstructions.txt 20170317_135317 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_5
20170317_135310 50 1 1 30 100000 105731136 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 5 1.491 0.859 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed105731136.log 12967 hl-extractinstructions.txt 20170317_135320 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_6
20170317_135312 50 1 1 30 100000 967561224 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.679 0.969 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed967561224.log 12972 hl-extractinstructions.txt 20170317_135321 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_7
20170317_135314 50 1 1 30 100000 420477893 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 4 1.687 0.969 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed420477893.log 12972 hl-extractinstructions.txt 20170317_135324 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_8
20170317_135317 50 1 1 30 100000 263688301 1078 10000 8922 0 0 1078 9 10000 1 0 0 0 983 0 0 0 0 0 100000 20000 50 10000 1 2 3 2.176 1.516 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed263688301.log 12956 hl-extractinstructions.txt 20170317_135327 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_9
20170317_135319 50 1 1 30 100000 50746969 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 4 1.696 0.969 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed50746969.log 12992 hl-extractinstructions.txt 20170317_135328 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_10
20170317_135321 50 1 1 30 100000 533657980 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 1.327 0.672 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed533657980.log 12992 hl-extractinstructions.txt 20170317_135330 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_11
20170317_135323 50 1 1 30 100000 711283608 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.377 0.735 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed711283608.log 12938 hl-extractinstructions.txt 20170317_135332 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_12
20170317_135325 50 1 1 30 100000 597296547 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.645 1.0 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed597296547.log 12997 hl-extractinstructions.txt 20170317_135335 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_13
20170317_135328 50 1 1 30 100000 664375964 1107 10000 8893 0 0 1107 9 10000 1 0 0 0 1004 0 0 0 0 0 100000 20000 50 10000 1 2 3 2.168 1.516 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed664375964.log 12934 hl-extractinstructions.txt 20170317_135338 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_14
20170317_135340 50 1 1 30 100000 258760793 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 2 1.392 0.719 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed258760793.log 12978 hl-extractinstructions.txt 20170317_135349 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_15
20170317_135342 50 1 1 30 100000 666549275 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 2.089 1.391 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed666549275.log 12996 hl-extractinstructions.txt 20170317_135352 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_16
20170317_135344 50 1 1 30 100000 376517787 1055 10000 8945 0 0 1055 9 10000 1 0 0 0 963 0 0 0 0 0 100000 20000 50 10000 1 2 1 2.245 1.578 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed376517787.log 12976 hl-extractinstructions.txt 20170317_135354 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_17
20170317_135346 50 1 1 30 100000 817713633 10000 10000 0 0 0 10000 9 10000 1 0 0 0 10000 0 0 0 0 0 100000 20000 50 10000 1 2 3 1.916 1.218 ../hl/a10000s1shvar/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh20000i50s1m10000_seed817713633.log 12967 hl-extractinstructions.txt 20170317_135356 0.5 5378fc6fdabeaa893d3594a29b12786c52e60d88_18
