timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid 
20170514_164704 50 1 1 30 100000 967561224 1072 10000 8928 0 0 1072 9 10000 1 0 0 0 961 0 0 0 0 0 0 0 0 0 0 2 0 5.750 3.813 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed967561224.log 682903 hl-extractinstructions.txt 20170514_164720 0.5 0cde550d29709dd4ef53946674c18a125627ef14_7
20170514_164715 50 1 1 30 100000 420477893 1094 10000 8906 0 0 1094 9 10000 1 0 0 0 996 0 0 0 0 0 0 0 0 0 0 2 0 6.539 4.063 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed420477893.log 693728 hl-extractinstructions.txt 20170514_164733 0.5 0cde550d29709dd4ef53946674c18a125627ef14_8
20170514_164717 50 1 1 30 100000 263688301 1090 10000 8910 0 0 1090 9 10000 1 0 0 0 983 0 0 0 0 0 0 0 0 0 0 2 0 7.061 4.172 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed263688301.log 684482 hl-extractinstructions.txt 20170514_164735 0.5 0cde550d29709dd4ef53946674c18a125627ef14_9
20170514_164729 50 1 1 30 100000 50746969 1083 10000 8917 0 0 1083 9 10000 1 0 0 0 972 0 0 0 0 0 0 0 0 0 0 2 0 7.133 4.063 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed50746969.log 687745 hl-extractinstructions.txt 20170514_164745 0.5 0cde550d29709dd4ef53946674c18a125627ef14_10
20170514_164731 50 1 1 30 100000 533657980 1142 10000 8858 0 0 1142 9 10000 1 0 0 0 1017 0 0 0 0 0 0 0 0 0 0 2 0 7.568 4.234 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed533657980.log 717457 hl-extractinstructions.txt 20170514_164748 0.5 0cde550d29709dd4ef53946674c18a125627ef14_11
20170514_164759 50 1 1 30 100000 711283608 1088 10000 8912 0 0 1088 9 10000 1 0 0 0 989 0 0 0 0 0 0 0 0 0 0 2 0 6.341 4.094 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed711283608.log 689776 hl-extractinstructions.txt 20170514_164816 0.5 0cde550d29709dd4ef53946674c18a125627ef14_12
20170514_164800 50 1 1 30 100000 597296547 1079 10000 8921 0 0 1079 9 10000 1 0 0 0 973 0 0 0 0 0 0 0 0 0 0 2 0 6.616 4.156 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed597296547.log 684798 hl-extractinstructions.txt 20170514_164817 0.5 0cde550d29709dd4ef53946674c18a125627ef14_13
20170514_164802 50 1 1 30 100000 664375964 1117 10000 8883 0 0 1117 9 10000 1 0 0 0 1021 0 0 0 0 0 0 0 0 0 0 2 0 6.952 4.11 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed664375964.log 707250 hl-extractinstructions.txt 20170514_164820 0.5 0cde550d29709dd4ef53946674c18a125627ef14_14
20170514_164815 50 1 1 30 100000 258760793 1086 10000 8914 0 0 1086 9 10000 1 0 0 0 995 0 0 0 0 0 0 0 0 0 0 2 0 5.703 3.437 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed258760793.log 696691 hl-extractinstructions.txt 20170514_164831 0.5 0cde550d29709dd4ef53946674c18a125627ef14_15
20170514_164827 50 1 1 30 100000 666549275 1131 10000 8869 0 0 1131 9 10000 1 0 0 0 1024 0 0 0 0 0 0 0 0 0 0 2 0 4.866 3.516 ../hl/gl-qtr/log/doc50cop1shlf1lif30_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_seed666549275.log 718128 hl-extractinstructions.txt 20170514_164843 0.5 0cde550d29709dd4ef53946674c18a125627ef14_16
