../hl/tabs/analysis_glitchvslife_20170524_edited_03.txt 20170525_153815EDT 
glitchvslife tests HL copies=var Audit=1yr Glitch=0,3333, dur=250,1000 lifem=var svrdeflife=0,100000 seed21 

Reordered tables based on 
glitchvslife tests HL copies=var Audit=1yr Glitch=0,3333, dur=250,1000 lifem=var svrdeflife=0,100000 seed21 
(is bad glitch worse than server finite life?)(data merged and subsetted) 

Input data from 		 ../hl/data/GiantOutput_glitchvslife_20170522_edited_03.txt 
Output analysis into 	 ../hl/tabs/analysis_glitchvslife_20170524_edited_03.txt 

analysis tables by 		 ./ShelfAnalyze.r 	 20170514_131518EDT 
and summarize script 	 ./summ-glitchvslife-4.r 	 20170525_114100EDT 
at 	 20170525_153815EDT 



Summary losses (midmeans), normal order: freq impact life copies 
(varying from slowest to fastest, i.e., copies varies most quickly) 

    glitchfreq impact duration lifem copies svrdeflife lost midmean median Nreps
129       3333     90      250   500      4          0         0.00      0    21
130       3333     90      250   500      5          0         0.00      0    21
131       3333     90      250  1000      1          0        38.73     38    21
132       3333     90      250  1000      2          0         0.00      0    21
133       3333     90      250  1000      3          0         0.00      0    21
134       3333     90      250  1000      4          0         0.00      0    21
135       3333     90      250  1000      5          0         0.00      0    21
136       3333     50     1000    10      1          0      3382.18   3392    21
137       3333     50     1000    10      2          0       161.00    159    21
138       3333     50     1000    10      3          0         6.91      6    21
139       3333     50     1000    10      4          0         0.00      0    21
140       3333     50     1000    10      5          0         0.00      0    21
141       3333     50     1000    20      1          0      1839.36   1836    21
142       3333     50     1000    20      2          0        39.73     40    21
143       3333     50     1000    20      3          0         0.55      1    21
144       3333     50     1000    20      4          0         0.00      0    21
145       3333     50     1000    20      5          0         0.00      0    21
146       3333     50     1000    30      1          0      1260.09   1261    21
147       3333     50     1000    30      2          0        18.73     20    21
148       3333     50     1000    30      3          0         0.00      0    21
149       3333     50     1000    30      4          0         0.00      0    21
150       3333     50     1000    30      5          0         0.00      0    21
151       3333     50     1000    50      1          0       793.82    790    21
152       3333     50     1000    50      2          0         6.18      6    21
153       3333     50     1000    50      3          0         0.00      0    21
154       3333     50     1000    50      4          0         0.00      0    21
155       3333     50     1000    50      5          0         0.00      0    21
156       3333     50     1000   100      1          0       400.00    401    21
157       3333     50     1000   100      2          0         1.18      1    21
158       3333     50     1000   100      3          0         0.00      0    21
159       3333     50     1000   100      4          0         0.00      0    21
160       3333     50     1000   100      5          0         0.00      0    21
161       3333     50     1000   200      1          0       196.45    196    21
162       3333     50     1000   200      2          0         0.36      0    21
163       3333     50     1000   200      3          0         0.00      0    21
164       3333     50     1000   200      4          0         0.00      0    21
165       3333     50     1000   200      5          0         0.00      0    21
166       3333     50     1000   300      1          0       131.00    130    21
167       3333     50     1000   300      2          0         0.00      0    21
168       3333     50     1000   300      3          0         0.00      0    21
169       3333     50     1000   300      4          0         0.00      0    21
170       3333     50     1000   300      5          0         0.00      0    21
171       3333     50     1000   500      1          0        79.55     79    21
172       3333     50     1000   500      2          0         0.00      0    21
173       3333     50     1000   500      3          0         0.00      0    21
174       3333     50     1000   500      4          0         0.00      0    21
175       3333     50     1000   500      5          0         0.00      0    21
176       3333     50     1000  1000      1          0        39.55     39    21
177       3333     50     1000  1000      2          0         0.00      0    21
178       3333     50     1000  1000      3          0         0.00      0    21
179       3333     50     1000  1000      4          0         0.00      0    21
180       3333     50     1000  1000      5          0         0.00      0    21
181       3333     90     1000    10      1          0      5949.45   5948    21
182       3333     90     1000    10      2          0       701.55    700    21
183       3333     90     1000    10      3          0        74.00     76    21
184       3333     90     1000    10      4          0         4.18      4    21
185       3333     90     1000    10      5          0         0.36      0    21
186       3333     90     1000    20      1          0      3603.36   3557    21
187       3333     90     1000    20      2          0       194.00    204    21
188       3333     90     1000    20      3          0         7.09      7    21
189       3333     90     1000    20      4          0         0.00      0    21
190       3333     90     1000    20      5          0         0.00      0    21
191       3333     90     1000    30      1          0      2644.55   2646    21
192       3333     90     1000    30      2          0        85.64     83    21
193       3333     90     1000    30      3          0         2.45      3    21
194       3333     90     1000    30      4          0         0.00      0    21
195       3333     90     1000    30      5          0         0.00      0    21
196       3333     90     1000    50      1          0      1618.18   1608    21
197       3333     90     1000    50      2          0        28.64     28    21
198       3333     90     1000    50      3          0         0.00      0    21
199       3333     90     1000    50      4          0         0.00      0    21
200       3333     90     1000    50      5          0         0.00      0    21
201       3333     90     1000   100      1          0       818.18    808    21
202       3333     90     1000   100      2          0         7.27      6    21
203       3333     90     1000   100      3          0         0.00      0    21
204       3333     90     1000   100      4          0         0.00      0    21
205       3333     90     1000   100      5          0         0.00      0    21
206       3333     90     1000   200      1          0       395.27    406    21
207       3333     90     1000   200      2          0         1.45      1    21
208       3333     90     1000   200      3          0         0.00      0    21
209       3333     90     1000   200      4          0         0.00      0    21
210       3333     90     1000   200      5          0         0.00      0    21
211       3333     90     1000   300      1          0       237.18    240    21
212       3333     90     1000   300      2          0         0.36      0    21
213       3333     90     1000   300      3          0         0.00      0    21
214       3333     90     1000   300      4          0         0.00      0    21
215       3333     90     1000   300      5          0         0.00      0    21
216       3333     90     1000   500      1          0       136.82    137    21
217       3333     90     1000   500      2          0         0.00      0    21
218       3333     90     1000   500      3          0         0.00      0    21
219       3333     90     1000   500      4          0         0.00      0    21
220       3333     90     1000   500      5          0         0.00      0    21
221       3333     90     1000  1000      1          0        63.27     63    21
222       3333     90     1000  1000      2          0         0.00      0    21
223       3333     90     1000  1000      3          0         0.00      0    21
224       3333     90     1000  1000      4          0         0.00      0    21
225       3333     90     1000  1000      5          0         0.00      0    21
../hl/tabs/analysis_glitchvslife_20170524_edited_03.txt 20170525_153815EDT 
glitchvslife tests HL copies=var Audit=1yr Glitch=0,3333, dur=250,1000 lifem=var svrdeflife=0,100000 seed21 


 Summary losses (midmeans), reordering 2: freq impact duration life copies svrhl  

    glitchfreq impact duration lifem copies svrdeflife lost midmean median Nreps
1            0      0        0    10      1     100000      9362.18  10000    21
2            0      0        0    10      2     100000       678.18    757    21
3            0      0        0    10      3     100000        38.64     34    21
4            0      0        0    10      4     100000         3.18      2    21
5            0      0        0    10      5     100000         0.09      0    21
6            0      0        0    20      1     100000      9238.55  10000    21
7            0      0        0    20      2     100000       317.09    354    21
8            0      0        0    20      3     100000         9.00      6    21
9            0      0        0    20      4     100000         0.64      0    21
10           0      0        0    20      5     100000         0.00      0    21
