timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_133752 50 5 3 100000 103765041 0 10000 3 9997 263 0 39 2500 1 79246 72857 255 0 0 10 0 0 0 659.631 391.906 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed103765041.log 52644535 q3-extractinstructions.txt 20150515_135418 0.5 554fe34577683917c0a31fb5
20150515_134119 50 5 3 100000 141246882 0 10000 1 9999 245 0 39 2500 1 79129 72705 243 0 0 10 0 0 0 611.551 376.991 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed141246882.log 52554253 q3-extractinstructions.txt 20150515_135702 0.5 554fe34577683917c0a31fb6
20150515_134200 50 5 3 100000 117661523 0 10000 2 9998 259 0 39 2500 1 79698 73108 255 0 0 10 0 0 0 612.583 375.041 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed117661523.log 52903473 q3-extractinstructions.txt 20150515_135747 0.5 554fe34577683917c0a31fb8
20150515_134200 50 5 3 100000 681028781 0 10000 3 9997 249 0 39 2500 1 79759 73312 244 0 0 10 0 0 0 639.725 381.89 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed681028781.log 52940451 q3-extractinstructions.txt 20150515_135813 0.5 554fe34577683917c0a31fb7
20150515_134648 50 5 3 100000 105731136 0 10000 2 9998 254 0 39 2500 1 79940 73467 248 0 0 10 0 0 0 631.831 393.559 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed105731136.log 53076287 q3-extractinstructions.txt 20150515_140231 0.5 554fe34577683917c0a31fb9
20150515_134724 50 5 3 100000 967561224 0 10000 2 9998 238 0 39 2500 1 79931 73469 238 0 0 10 0 0 0 607.068 388.364 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed967561224.log 53097774 q3-extractinstructions.txt 20150515_140241 0.5 554fe34577683917c0a31fba
20150515_134950 50 5 3 100000 420477893 0 10000 1 9999 277 0 39 2500 1 79589 73107 273 0 0 10 0 0 0 605.139 387.023 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed420477893.log 52847962 q3-extractinstructions.txt 20150515_140439 0.5 554fe34577683917c0a31fbb
20150515_135407 50 5 3 100000 263688301 0 10000 2 9998 241 0 39 2500 1 79314 72851 236 0 0 10 0 0 0 670.251 360.081 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed263688301.log 52696436 q3-extractinstructions.txt 20150515_140952 0.5 554fe34577683917c0a31fbc
20150515_135422 50 5 3 100000 50746969 0 10000 3 9997 242 0 39 2500 1 79629 73119 237 0 0 10 0 0 0 673.969 359.426 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed50746969.log 52847065 q3-extractinstructions.txt 20150515_141012 0.5 554fe34577683917c0a31fbd
20150515_135709 50 5 3 100000 533657980 0 10000 0 10000 256 0 39 2500 1 79344 72911 253 0 0 10 0 0 0 730.847 345.215 ../q3/./log/doc50cop5lif3_af2500s1tTOTAL_gf0i10d0m0_seed533657980.log 52722990 q3-extractinstructions.txt 20150515_141350 0.5 554fe34577683917c0a31fbe
20150515_135755 50 8 3 100000 919028296 0 10000 0 10000 1 0 39 2500 1 127710 110539 1 0 0 10 0 0 0 1135.700 542.883 ../q3/./log/doc50cop8lif3_af2500s1tTOTAL_gf0i10d0m0_seed919028296.log 83280035 q3-extractinstructions.txt 20150515_142419 0.5 554fe34577683917c0a31fbf
20150515_135820 50 8 3 100000 103765041 0 10000 0 10000 3 0 39 2500 1 126997 110312 3 0 0 10 0 0 0 1136.157 538.765 ../q3/./log/doc50cop8lif3_af2500s1tTOTAL_gf0i10d0m0_seed103765041.log 82874832 q3-extractinstructions.txt 20150515_142439 0.5 554fe34577683917c0a31fc0
20150515_140238 50 8 3 100000 141246882 0 10000 0 10000 3 0 39 2500 1 126963 110233 2 0 0 10 0 0 0 1282.535 494.476 ../q3/./log/doc50cop8lif3_af2500s1tTOTAL_gf0i10d0m0_seed141246882.log 82876668 q3-extractinstructions.txt 20150515_143133 0.5 554fe34577683917c0a31fc1
20150515_140253 50 8 3 100000 681028781 0 10000 0 10000 0 0 39 2500 1 127104 110382 0 0 0 10 0 0 0 1305.244 498.813 ../q3/./log/doc50cop8lif3_af2500s1tTOTAL_gf0i10d0m0_seed681028781.log 82943302 q3-extractinstructions.txt 20150515_143212 0.5 554fe34577683917c0a31fc2
20150515_143224 50 1 5 100000 919028296 6322 10000 3678 0 0 6322 39 2500 1 0 0 0 6322 0 10 0 0 0 87.007 42.151 ../q3/./log/doc50cop1lif5_af2500s1tTOTAL_gf0i10d0m0_seed919028296.log 4579446 q3-extractinstructions.txt 20150515_143414 0.5 554fe34577683917c0a31ff6
