timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion
20150102_174902 50 3 100 100000 619181484 0 10000 8585 1410 5 0 9 10000 1 1365 1357 4 0 12.607 8.517 ../q2/d50a10000s1long100/logb0100/c03d50b0100s619181484.log 179484 q2-extractinstructions-02.txt 20150102_192018 0.4
20150102_175019 50 3 100 100000 65398367 0 10000 8641 1353 6 0 9 10000 1 1323 1311 6 0 11.908 8.44 ../q2/d50a10000s1long100/logb0100/c03d50b0100s65398367.log 172800 q2-extractinstructions-02.txt 20150102_192019 0.4
20150102_174800 50 3 100 100000 656627946 0 10000 8577 1420 4 0 9 10000 1 1386 1380 3 0 12.750 8.798 ../q2/d50a10000s1long100/logb0100/c03d50b0100s656627946.log 180416 q2-extractinstructions-02.txt 20150102_192019 0.4
20150102_174705 50 3 100 100000 664375964 0 10000 8596 1398 7 0 9 10000 1 1357 1343 7 0 12.768 8.783 ../q2/d50a10000s1long100/logb0100/c03d50b0100s664375964.log 178159 q2-extractinstructions-02.txt 20150102_192020 0.4
20150102_174715 50 3 100 100000 666549275 0 10000 8631 1360 10 0 9 10000 1 1310 1292 9 0 12.576 8.486 ../q2/d50a10000s1long100/logb0100/c03d50b0100s666549275.log 174004 q2-extractinstructions-02.txt 20150102_192021 0.4
20150102_174613 50 3 100 100000 681028781 0 10000 8612 1382 7 0 9 10000 1 1365 1355 5 0 11.877 8.517 ../q2/d50a10000s1long100/logb0100/c03d50b0100s681028781.log 176295 q2-extractinstructions-02.txt 20150102_192022 0.4
20150102_174922 50 3 100 100000 691574937 0 10000 8599 1389 12 0 9 10000 1 1358 1336 11 0 12.651 8.486 ../q2/d50a10000s1long100/logb0100/c03d50b0100s691574937.log 177816 q2-extractinstructions-02.txt 20150102_192022 0.4
20150102_174928 50 3 100 100000 696282793 0 10000 8563 1430 7 0 9 10000 1 1400 1388 6 0 12.595 8.503 ../q2/d50a10000s1long100/logb0100/c03d50b0100s696282793.log 182079 q2-extractinstructions-02.txt 20150102_192023 0.4
20150102_174943 50 3 100 100000 70757215 0 10000 8598 1396 7 0 9 10000 1 1377 1365 6 0 12.733 8.783 ../q2/d50a10000s1long100/logb0100/c03d50b0100s70757215.log 177915 q2-extractinstructions-02.txt 20150102_192024 0.4
20150102_174654 50 3 100 100000 711283608 0 10000 8625 1369 7 0 9 10000 1 1324 1312 6 0 12.596 8.471 ../q2/d50a10000s1long100/logb0100/c03d50b0100s711283608.log 174718 q2-extractinstructions-02.txt 20150102_192024 0.4
