timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion
20141230_085943 50 8 2 100000 103765041 0 10000 0 10000 0 0 99 1000 1 194591 178689 0 0 1341.586 360.472 ../q2/d50a1000s1h1/logb0002/c08d50b0002s103765041.log 1215431 q2-extractinstructions-02.txt 20141231_131244 0.4
20141230_091335 50 8 2 100000 105731136 0 10000 0 10000 3 0 99 1000 1 195745 179682 2 0 1147.846 358.21 ../q2/d50a1000s1h1/logb0002/c08d50b0002s105731136.log 1215425 q2-extractinstructions-02.txt 20141231_131247 0.4
20141230_091041 50 8 2 100000 117661523 0 10000 0 10000 1 0 99 1000 1 195822 179795 1 0 878.778 358.35 ../q2/d50a1000s1h1/logb0002/c08d50b0002s117661523.log 1215414 q2-extractinstructions-02.txt 20141231_131251 0.4
20141230_090129 50 8 2 100000 141246882 0 10000 0 10000 0 0 99 1000 1 195114 179033 0 0 1035.931 350.456 ../q2/d50a1000s1h1/logb0002/c08d50b0002s141246882.log 1215432 q2-extractinstructions-02.txt 20141231_131254 0.4
20141230_092206 50 8 2 100000 263688301 0 10000 0 10000 1 0 99 1000 1 195650 179550 1 0 917.124 356.353 ../q2/d50a1000s1h1/logb0002/c08d50b0002s263688301.log 1215423 q2-extractinstructions-02.txt 20141231_131258 0.4
20141230_091910 50 8 2 100000 420477893 0 10000 0 10000 2 0 99 1000 1 195313 179385 2 0 1094.515 351.735 ../q2/d50a1000s1h1/logb0002/c08d50b0002s420477893.log 1215428 q2-extractinstructions-02.txt 20141231_131301 0.4
20141230_092218 50 8 2 100000 50746969 0 10000 0 10000 2 0 99 1000 1 195627 179382 2 0 907.116 353.078 ../q2/d50a1000s1h1/logb0002/c08d50b0002s50746969.log 1215423 q2-extractinstructions-02.txt 20141231_131304 0.4
20141230_092544 50 8 2 100000 533657980 0 10000 0 10000 0 0 99 1000 1 195139 179051 0 0 703.266 357.258 ../q2/d50a1000s1h1/logb0002/c08d50b0002s533657980.log 1215427 q2-extractinstructions-02.txt 20141231_131308 0.4
20141230_090750 50 8 2 100000 681028781 0 10000 0 10000 0 0 99 1000 1 195300 179220 0 0 853.615 356.307 ../q2/d50a1000s1h1/logb0002/c08d50b0002s681028781.log 1215432 q2-extractinstructions-02.txt 20141231_131311 0.4
20141230_085917 50 8 2 100000 919028296 0 10000 0 10000 1 0 99 1000 1 194961 179180 1 0 833.464 358.241 ../q2/d50a1000s1h1/logb0002/c08d50b0002s919028296.log 1215414 q2-extractinstructions-02.txt 20141231_131314 0.4
20141230_091551 50 8 2 100000 967561224 0 10000 0 10000 0 0 99 1000 1 195180 179133 0 0 665.454 351.455 ../q2/d50a1000s1h1/logb0002/c08d50b0002s967561224.log 1215418 q2-extractinstructions-02.txt 20141231_131318 0.4
