timestamp docsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150515_201232 50 4 3 100000 533657980 0 10000 4 9996 16 0 99 1000 1 65066 63476 16 0 0 10 0 0 0 597.626 419.487 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed533657980.log 43597133 q3-extractinstructions.txt 20150515_202657 0.5 554fe34477683917c0a31a8b
20150515_195832 50 4 3 100000 681028781 0 10000 10 9990 19 0 99 1000 1 65482 63856 18 0 0 10 0 0 0 553.003 379.41 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed681028781.log 43839833 q3-extractinstructions.txt 20150515_201228 0.5 554fe34477683917c0a31a84
20150516_113202 50 4 3 100000 919028296 0 10000 8 9992 17 0 99 1000 1 65665 64034 17 0 0 10 0 0 0 636.094 344.933 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed919028296.log 43992420 q3-extractinstructions.txt 20150516_114707 0.5 554fe34477683917c0a31a81
20150515_195848 50 4 3 100000 967561224 0 10000 10 9990 15 0 99 1000 1 65631 64040 15 0 0 10 0 0 0 539.378 378.006 ../q3/./log/doc50cop4lif3_af1000s1tTOTAL_gf0i10d0m0_seed967561224.log 43967708 q3-extractinstructions.txt 20150515_201235 0.5 554fe34477683917c0a31a87
20150515_203058 50 5 3 100000 50746969 0 10000 3 9997 37 0 99 1000 1 81805 79173 37 0 0 10 0 0 0 766.113 522.774 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed50746969.log 54371726 q3-extractinstructions.txt 20150515_204947 0.5 554fe34477683917c0a31a95
20150515_201243 50 5 3 100000 103765041 0 10000 3 9997 34 0 99 1000 1 81602 78903 34 0 0 10 0 0 0 744.095 528.437 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed103765041.log 54253088 q3-extractinstructions.txt 20150515_203047 0.5 554fe34477683917c0a31a8d
20150515_202656 50 5 3 100000 105731136 0 10000 2 9998 46 0 99 1000 1 82165 79407 46 0 0 10 0 0 0 732.209 517.268 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed105731136.log 54617052 q3-extractinstructions.txt 20150515_204513 0.5 554fe34477683917c0a31a91
20150515_201349 50 5 3 100000 117661523 0 10000 2 9998 43 0 99 1000 1 81887 79217 43 0 0 10 0 0 0 741.715 524.974 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed117661523.log 54434236 q3-extractinstructions.txt 20150515_203149 0.5 554fe34477683917c0a31a90
20150515_201248 50 5 3 100000 141246882 0 10000 1 9999 43 0 99 1000 1 81384 78697 43 0 0 10 0 0 0 740.134 525.801 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed141246882.log 54106403 q3-extractinstructions.txt 20150515_203047 0.5 554fe34477683917c0a31a8e
20150515_203053 50 5 3 100000 263688301 0 10000 2 9998 42 0 99 1000 1 81634 78971 41 0 0 10 0 0 0 753.817 521.37 ../q3/./log/doc50cop5lif3_af1000s1tTOTAL_gf0i10d0m0_seed263688301.log 54284296 q3-extractinstructions.txt 20150515_204929 0.5 554fe34477683917c0a31a94
