timestamp docsize copies lifem seed lost auditinterval auditrepairs auditlosses auditforensics ndocs nokay nmajority nminority walltime cputime logfilename
20140809_125952 50 5 30 967561224 0 0 0 0 0 10000 4408 5316 276 14.075 10.436 ../Q0b/v4d50/logb0030/c05d50b0030s967561224.log
20140809_130025 50 8 30 103765041 0 0 0 0 0 10000 2649 7328 23 23.169 17.114 ../Q0b/v4d50/logb0030/c08d50b0030s103765041.log
20140809_130050 50 8 30 105731136 0 0 0 0 0 10000 2571 7399 30 23.911 17.3 ../Q0b/v4d50/logb0030/c08d50b0030s105731136.log
20140809_130045 50 8 30 117661523 0 0 0 0 0 10000 2652 7307 41 23.967 17.457 ../Q0b/v4d50/logb0030/c08d50b0030s117661523.log
20140809_130031 50 8 30 141246882 0 0 0 0 0 10000 2684 7285 31 23.494 17.441 ../Q0b/v4d50/logb0030/c08d50b0030s141246882.log
20140809_130110 50 8 30 263688301 0 0 0 0 0 10000 2678 7293 29 23.298 17.066 ../Q0b/v4d50/logb0030/c08d50b0030s263688301.log
20140809_130102 50 8 30 420477893 0 0 0 0 0 10000 2632 7337 31 23.746 17.207 ../Q0b/v4d50/logb0030/c08d50b0030s420477893.log
20140809_130114 50 8 30 50746969 0 0 0 0 0 10000 2672 7292 36 23.656 17.316 ../Q0b/v4d50/logb0030/c08d50b0030s50746969.log
20140809_130124 50 8 30 533657980 0 0 0 0 0 10000 2662 7307 31 23.872 17.098 ../Q0b/v4d50/logb0030/c08d50b0030s533657980.log
20140809_130036 50 8 30 681028781 0 0 0 0 0 10000 2574 7393 33 24.083 17.613 ../Q0b/v4d50/logb0030/c08d50b0030s681028781.log
20140809_130020 50 8 30 919028296 0 0 0 0 0 10000 2647 7321 32 22.715 16.941 ../Q0b/v4d50/logb0030/c08d50b0030s919028296.log
20140809_130058 50 8 30 967561224 0 0 0 0 0 10000 2714 7254 32 24.198 17.815 ../Q0b/v4d50/logb0030/c08d50b0030s967561224.log
20140809_130134 50 10 30 103765041 0 0 0 0 0 10000 1901 8084 15 30.978 21.84 ../Q0b/v4d50/logb0030/c10d50b0030s103765041.log
20140809_130203 50 10 30 105731136 0 0 0 0 0 10000 1885 8104 11 35.188 22.526 ../Q0b/v4d50/logb0030/c10d50b0030s105731136.log
20140809_130153 50 10 30 117661523 0 0 0 0 0 10000 1911 8075 14 36.615 22.214 ../Q0b/v4d50/logb0030/c10d50b0030s117661523.log
20140809_130139 50 10 30 141246882 0 0 0 0 0 10000 1912 8061 27 30.885 22.058 ../Q0b/v4d50/logb0030/c10d50b0030s141246882.log
20140809_130224 50 10 30 263688301 0 0 0 0 0 10000 1953 8028 19 32.308 21.747 ../Q0b/v4d50/logb0030/c10d50b0030s263688301.log
20140809_130215 50 10 30 420477893 0 0 0 0 0 10000 1882 8097 21 35.765 22.089 ../Q0b/v4d50/logb0030/c10d50b0030s420477893.log
20140809_130239 50 10 30 50746969 0 0 0 0 0 10000 1885 8098 17 28.336 21.2 ../Q0b/v4d50/logb0030/c10d50b0030s50746969.log
20140809_130243 50 10 30 533657980 0 0 0 0 0 10000 1953 8027 20 28.526 21.091 ../Q0b/v4d50/logb0030/c10d50b0030s533657980.log
20140809_130149 50 10 30 681028781 0 0 0 0 0 10000 1831 8156 13 32.935 21.387 ../Q0b/v4d50/logb0030/c10d50b0030s681028781.log
20140809_130126 50 10 30 919028296 0 0 0 0 0 10000 1898 8092 10 31.593 21.918 ../Q0b/v4d50/logb0030/c10d50b0030s919028296.log
20140809_130212 50 10 30 967561224 0 0 0 0 0 10000 1947 8034 19 30.632 21.481 ../Q0b/v4d50/logb0030/c10d50b0030s967561224.log
20140809_130304 50 1 50 103765041 923 0 0 0 0 10000 9077 0 0 2.491 1.248 ../Q0b/v4d50/logb0050/c01d50b0050s103765041.log
20140809_130330 50 1 50 105731136 937 0 0 0 0 10000 9063 0 0 2.403 1.202 ../Q0b/v4d50/logb0050/c01d50b0050s105731136.log
20140809_130325 50 1 50 117661523 964 0 0 0 0 10000 9036 0 0 2.399 1.216 ../Q0b/v4d50/logb0050/c01d50b0050s117661523.log
20140809_130312 50 1 50 141246882 913 0 0 0 0 10000 9087 0 0 2.390 1.186 ../Q0b/v4d50/logb0050/c01d50b0050s141246882.log
20140809_130352 50 1 50 263688301 923 0 0 0 0 10000 9077 0 0 2.402 1.201 ../Q0b/v4d50/logb0050/c01d50b0050s263688301.log
20140809_130345 50 1 50 420477893 971 0 0 0 0 10000 9029 0 0 2.424 1.217 ../Q0b/v4d50/logb0050/c01d50b0050s420477893.log
20140809_130357 50 1 50 50746969 961 0 0 0 0 10000 9039 0 0 2.439 1.216 ../Q0b/v4d50/logb0050/c01d50b0050s50746969.log
20140809_130404 50 1 50 533657980 992 0 0 0 0 10000 9008 0 0 2.438 1.217 ../Q0b/v4d50/logb0050/c01d50b0050s533657980.log
20140809_130320 50 1 50 681028781 943 0 0 0 0 10000 9057 0 0 2.380 1.17 ../Q0b/v4d50/logb0050/c01d50b0050s681028781.log
20140809_130254 50 1 50 919028296 921 0 0 0 0 10000 9079 0 0 2.756 1.217 ../Q0b/v4d50/logb0050/c01d50b0050s919028296.log
20140809_130335 50 1 50 967561224 918 0 0 0 0 10000 9082 0 0 2.372 1.155 ../Q0b/v4d50/logb0050/c01d50b0050s967561224.log
20140809_130417 50 2 50 103765041 90 0 0 0 0 10000 8156 1754 0 4.239 2.449 ../Q0b/v4d50/logb0050/c02d50b0050s103765041.log
20140809_130445 50 2 50 105731136 88 0 0 0 0 10000 8219 1693 0 4.225 2.433 ../Q0b/v4d50/logb0050/c02d50b0050s105731136.log
20140809_130438 50 2 50 117661523 93 0 0 0 0 10000 8180 1727 0 4.245 2.465 ../Q0b/v4d50/logb0050/c02d50b0050s117661523.log
20140809_130424 50 2 50 141246882 99 0 0 0 0 10000 8208 1693 0 4.246 2.45 ../Q0b/v4d50/logb0050/c02d50b0050s141246882.log
20140809_130500 50 2 50 263688301 94 0 0 0 0 10000 8152 1754 0 4.244 2.449 ../Q0b/v4d50/logb0050/c02d50b0050s263688301.log
20140809_130455 50 2 50 420477893 75 0 0 0 0 10000 8180 1745 0 4.234 2.449 ../Q0b/v4d50/logb0050/c02d50b0050s420477893.log
20140809_130507 50 2 50 50746969 79 0 0 0 0 10000 8187 1734 0 4.224 2.434 ../Q0b/v4d50/logb0050/c02d50b0050s50746969.log
20140809_130513 50 2 50 533657980 85 0 0 0 0 10000 8180 1735 0 4.249 2.449 ../Q0b/v4d50/logb0050/c02d50b0050s533657980.log
20140809_130431 50 2 50 681028781 101 0 0 0 0 10000 8164 1735 0 4.266 2.48 ../Q0b/v4d50/logb0050/c02d50b0050s681028781.log
20140809_130411 50 2 50 919028296 87 0 0 0 0 10000 8187 1726 0 4.217 2.418 ../Q0b/v4d50/logb0050/c02d50b0050s919028296.log
20140809_130450 50 2 50 967561224 79 0 0 0 0 10000 8220 1701 0 4.248 2.449 ../Q0b/v4d50/logb0050/c02d50b0050s967561224.log
20140809_130525 50 3 50 103765041 6 0 0 0 0 10000 7413 2330 251 6.071 3.697 ../Q0b/v4d50/logb0050/c03d50b0050s103765041.log
20140809_130554 50 3 50 105731136 5 0 0 0 0 10000 7418 2329 248 6.039 3.697 ../Q0b/v4d50/logb0050/c03d50b0050s105731136.log
20140809_130546 50 3 50 117661523 9 0 0 0 0 10000 7376 2381 234 6.014 3.681 ../Q0b/v4d50/logb0050/c03d50b0050s117661523.log
20140809_130530 50 3 50 141246882 8 0 0 0 0 10000 7422 2322 248 6.027 3.698 ../Q0b/v4d50/logb0050/c03d50b0050s141246882.log
20140809_130612 50 3 50 263688301 6 0 0 0 0 10000 7373 2381 240 6.020 3.666 ../Q0b/v4d50/logb0050/c03d50b0050s263688301.log
20140809_130604 50 3 50 420477893 6 0 0 0 0 10000 7437 2312 245 5.975 3.619 ../Q0b/v4d50/logb0050/c03d50b0050s420477893.log
20140809_130617 50 3 50 50746969 9 0 0 0 0 10000 7443 2319 229 6.107 3.666 ../Q0b/v4d50/logb0050/c03d50b0050s50746969.log
20140809_130622 50 3 50 533657980 7 0 0 0 0 10000 7378 2373 242 6.038 3.682 ../Q0b/v4d50/logb0050/c03d50b0050s533657980.log
20140809_130541 50 3 50 681028781 7 0 0 0 0 10000 7380 2347 266 6.085 3.728 ../Q0b/v4d50/logb0050/c03d50b0050s681028781.log
20140809_130518 50 3 50 919028296 7 0 0 0 0 10000 7407 2326 260 6.034 3.666 ../Q0b/v4d50/logb0050/c03d50b0050s919028296.log
20140809_130559 50 3 50 967561224 11 0 0 0 0 10000 7493 2259 237 6.038 3.65 ../Q0b/v4d50/logb0050/c03d50b0050s967561224.log
20140809_130640 50 4 50 103765041 0 0 0 0 0 10000 6739 3227 34 7.824 4.898 ../Q0b/v4d50/logb0050/c04d50b0050s103765041.log
20140809_130712 50 4 50 105731136 1 0 0 0 0 10000 6687 3284 28 7.971 4.992 ../Q0b/v4d50/logb0050/c04d50b0050s105731136.log
20140809_130707 50 4 50 117661523 0 0 0 0 0 10000 6694 3274 32 7.951 4.992 ../Q0b/v4d50/logb0050/c04d50b0050s117661523.log
20140809_130648 50 4 50 141246882 1 0 0 0 0 10000 6718 3252 29 7.815 4.883 ../Q0b/v4d50/logb0050/c04d50b0050s141246882.log
20140809_130732 50 4 50 263688301 1 0 0 0 0 10000 6673 3291 35 8.078 5.007 ../Q0b/v4d50/logb0050/c04d50b0050s263688301.log
20140809_130725 50 4 50 420477893 1 0 0 0 0 10000 6759 3208 32 7.958 4.929 ../Q0b/v4d50/logb0050/c04d50b0050s420477893.log
20140809_130739 50 4 50 50746969 0 0 0 0 0 10000 6773 3202 25 7.912 4.945 ../Q0b/v4d50/logb0050/c04d50b0050s50746969.log
20140809_130746 50 4 50 533657980 1 0 0 0 0 10000 6691 3279 29 7.995 5.008 ../Q0b/v4d50/logb0050/c04d50b0050s533657980.log
20140809_130659 50 4 50 681028781 1 0 0 0 0 10000 6724 3242 33 7.865 4.929 ../Q0b/v4d50/logb0050/c04d50b0050s681028781.log
20140809_130630 50 4 50 919028296 0 0 0 0 0 10000 6742 3231 27 7.756 4.852 ../Q0b/v4d50/logb0050/c04d50b0050s919028296.log
20140809_130719 50 4 50 967561224 2 0 0 0 0 10000 6781 3185 32 8.015 5.055 ../Q0b/v4d50/logb0050/c04d50b0050s967561224.log
20140809_130757 50 5 50 103765041 0 0 0 0 0 10000 6063 3856 81 9.872 6.287 ../Q0b/v4d50/logb0050/c05d50b0050s103765041.log
20140809_130817 50 5 50 105731136 0 0 0 0 0 10000 6059 3870 71 9.908 6.24 ../Q0b/v4d50/logb0050/c05d50b0050s105731136.log
20140809_130812 50 5 50 117661523 0 0 0 0 0 10000 6061 3870 69 9.900 6.272 ../Q0b/v4d50/logb0050/c05d50b0050s117661523.log
20140809_130802 50 5 50 141246882 0 0 0 0 0 10000 6101 3837 62 9.829 6.286 ../Q0b/v4d50/logb0050/c05d50b0050s141246882.log
20140809_130833 50 5 50 263688301 1 0 0 0 0 10000 6064 3853 82 9.998 6.208 ../Q0b/v4d50/logb0050/c05d50b0050s263688301.log
20140809_130827 50 5 50 420477893 0 0 0 0 0 10000 6120 3808 72 9.888 6.255 ../Q0b/v4d50/logb0050/c05d50b0050s420477893.log
20140809_130838 50 5 50 50746969 0 0 0 0 0 10000 6157 3778 65 9.835 6.24 ../Q0b/v4d50/logb0050/c05d50b0050s50746969.log
20140809_130843 50 5 50 533657980 0 0 0 0 0 10000 6072 3861 67 9.825 6.287 ../Q0b/v4d50/logb0050/c05d50b0050s533657980.log
20140809_130807 50 5 50 681028781 0 0 0 0 0 10000 6090 3836 74 9.876 6.318 ../Q0b/v4d50/logb0050/c05d50b0050s681028781.log
20140809_130751 50 5 50 919028296 0 0 0 0 0 10000 6114 3813 73 9.876 6.272 ../Q0b/v4d50/logb0050/c05d50b0050s919028296.log
20140809_130822 50 5 50 967561224 0 0 0 0 0 10000 6150 3772 78 9.966 6.271 ../Q0b/v4d50/logb0050/c05d50b0050s967561224.log
20140809_130857 50 8 50 103765041 0 0 0 0 0 10000 4474 5523 3 15.556 10.188 ../Q0b/v4d50/logb0050/c08d50b0050s103765041.log
20140809_130927 50 8 50 105731136 0 0 0 0 0 10000 4481 5516 3 15.918 10.25 ../Q0b/v4d50/logb0050/c08d50b0050s105731136.log
20140809_130919 50 8 50 117661523 0 0 0 0 0 10000 4518 5477 5 16.147 10.234 ../Q0b/v4d50/logb0050/c08d50b0050s117661523.log
20140809_130905 50 8 50 141246882 0 0 0 0 0 10000 4549 5447 4 15.702 10.186 ../Q0b/v4d50/logb0050/c08d50b0050s141246882.log
20140809_131408 50 8 50 263688301 0 0 0 0 0 10000 4500 5498 2 15.290 10.031 ../Q0b/v4d50/logb0050/c08d50b0050s263688301.log
20140809_130938 50 8 50 420477893 0 0 0 0 0 10000 4523 5474 3 15.444 9.984 ../Q0b/v4d50/logb0050/c08d50b0050s420477893.log
20140809_131415 50 8 50 50746969 0 0 0 0 0 10000 4558 5440 2 15.506 10.031 ../Q0b/v4d50/logb0050/c08d50b0050s50746969.log
20140809_131426 50 8 50 533657980 0 0 0 0 0 10000 4490 5505 5 15.541 10.156 ../Q0b/v4d50/logb0050/c08d50b0050s533657980.log
20140809_130912 50 8 50 681028781 0 0 0 0 0 10000 4446 5550 4 15.810 10.312 ../Q0b/v4d50/logb0050/c08d50b0050s681028781.log
20140809_130850 50 8 50 919028296 0 0 0 0 0 10000 4567 5429 4 15.458 10.094 ../Q0b/v4d50/logb0050/c08d50b0050s919028296.log
20140809_130932 50 8 50 967561224 0 0 0 0 0 10000 4558 5439 3 15.785 10.14 ../Q0b/v4d50/logb0050/c08d50b0050s967561224.log
20140809_131437 50 10 50 103765041 0 0 0 0 0 10000 3673 6326 1 19.777 12.948 ../Q0b/v4d50/logb0050/c10d50b0050s103765041.log
20140809_131502 50 10 50 105731136 0 0 0 0 0 10000 3680 6319 1 20.898 13.275 ../Q0b/v4d50/logb0050/c10d50b0050s105731136.log
20140809_131456 50 10 50 117661523 0 0 0 0 0 10000 3706 6294 0 20.271 12.855 ../Q0b/v4d50/logb0050/c10d50b0050s117661523.log
20140809_131442 50 10 50 141246882 0 0 0 0 0 10000 3723 6276 1 20.241 13.073 ../Q0b/v4d50/logb0050/c10d50b0050s141246882.log
20140809_131517 50 10 50 263688301 0 0 0 0 0 10000 3718 6281 1 21.013 13.01 ../Q0b/v4d50/logb0050/c10d50b0050s263688301.log
20140809_131511 50 10 50 420477893 0 0 0 0 0 10000 3700 6299 1 20.930 13.166 ../Q0b/v4d50/logb0050/c10d50b0050s420477893.log
20140809_131523 50 10 50 50746969 0 0 0 0 0 10000 3725 6274 1 20.010 12.667 ../Q0b/v4d50/logb0050/c10d50b0050s50746969.log
20140809_131529 50 10 50 533657980 0 0 0 0 0 10000 3673 6326 1 19.552 12.589 ../Q0b/v4d50/logb0050/c10d50b0050s533657980.log
20140809_131447 50 10 50 681028781 0 0 0 0 0 10000 3645 6355 0 20.457 13.057 ../Q0b/v4d50/logb0050/c10d50b0050s681028781.log
20140809_131431 50 10 50 919028296 0 0 0 0 0 10000 3771 6228 1 19.672 12.792 ../Q0b/v4d50/logb0050/c10d50b0050s919028296.log
20140809_131506 50 10 50 967561224 0 0 0 0 0 10000 3757 6242 1 20.881 12.964 ../Q0b/v4d50/logb0050/c10d50b0050s967561224.log
20140809_115842 50 1 100 103765041 472 0 0 0 0 10000 9528 0 0 1.806 0.608 ../Q0b/v4d50/logb0100/c01d50b0100s103765041.log
20140809_115908 50 1 100 105731136 485 0 0 0 0 10000 9515 0 0 1.801 0.593 ../Q0b/v4d50/logb0100/c01d50b0100s105731136.log
20140809_115901 50 1 100 117661523 499 0 0 0 0 10000 9501 0 0 1.809 0.609 ../Q0b/v4d50/logb0100/c01d50b0100s117661523.log
20140809_115849 50 1 100 141246882 465 0 0 0 0 10000 9535 0 0 1.814 0.609 ../Q0b/v4d50/logb0100/c01d50b0100s141246882.log
20140809_115926 50 1 100 263688301 460 0 0 0 0 10000 9540 0 0 1.777 0.593 ../Q0b/v4d50/logb0100/c01d50b0100s263688301.log
20140809_115918 50 1 100 420477893 491 0 0 0 0 10000 9509 0 0 1.800 0.609 ../Q0b/v4d50/logb0100/c01d50b0100s420477893.log
20140809_115932 50 1 100 50746969 499 0 0 0 0 10000 9501 0 0 1.784 0.608 ../Q0b/v4d50/logb0100/c01d50b0100s50746969.log
20140809_115937 50 1 100 533657980 514 0 0 0 0 10000 9486 0 0 1.796 0.608 ../Q0b/v4d50/logb0100/c01d50b0100s533657980.log
20140809_115856 50 1 100 681028781 475 0 0 0 0 10000 9525 0 0 1.848 0.608 ../Q0b/v4d50/logb0100/c01d50b0100s681028781.log
20140809_115835 50 1 100 919028296 465 0 0 0 0 10000 9535 0 0 1.790 0.593 ../Q0b/v4d50/logb0100/c01d50b0100s919028296.log
20140809_115913 50 1 100 967561224 454 0 0 0 0 10000 9546 0 0 1.773 0.593 ../Q0b/v4d50/logb0100/c01d50b0100s967561224.log
20140809_115954 50 2 100 103765041 18 0 0 0 0 10000 9077 905 0 2.996 1.232 ../Q0b/v4d50/logb0100/c02d50b0100s103765041.log
20140809_120018 50 2 100 105731136 23 0 0 0 0 10000 9063 914 0 3.000 1.233 ../Q0b/v4d50/logb0100/c02d50b0100s105731136.log
20140809_120013 50 2 100 117661523 21 0 0 0 0 10000 9036 943 0 3.014 1.232 ../Q0b/v4d50/logb0100/c02d50b0100s117661523.log
20140809_115959 50 2 100 141246882 23 0 0 0 0 10000 9087 890 0 2.988 1.201 ../Q0b/v4d50/logb0100/c02d50b0100s141246882.log
20140809_120034 50 2 100 263688301 18 0 0 0 0 10000 9077 905 0 2.986 1.217 ../Q0b/v4d50/logb0100/c02d50b0100s263688301.log
20140809_120028 50 2 100 420477893 19 0 0 0 0 10000 9029 952 0 3.020 1.248 ../Q0b/v4d50/logb0100/c02d50b0100s420477893.log
20140809_120038 50 2 100 50746969 18 0 0 0 0 10000 9039 943 0 3.004 1.233 ../Q0b/v4d50/logb0100/c02d50b0100s50746969.log
20140809_120044 50 2 100 533657980 16 0 0 0 0 10000 9008 976 0 3.041 1.248 ../Q0b/v4d50/logb0100/c02d50b0100s533657980.log
20140809_120004 50 2 100 681028781 20 0 0 0 0 10000 9057 923 0 2.985 1.217 ../Q0b/v4d50/logb0100/c02d50b0100s681028781.log
20140809_115944 50 2 100 919028296 28 0 0 0 0 10000 9079 893 0 2.996 1.202 ../Q0b/v4d50/logb0100/c02d50b0100s919028296.log
20140809_120023 50 2 100 967561224 17 0 0 0 0 10000 9082 901 0 3.014 1.201 ../Q0b/v4d50/logb0100/c02d50b0100s967561224.log
20140809_120058 50 3 100 103765041 1 0 0 0 0 10000 8593 1345 61 4.207 1.841 ../Q0b/v4d50/logb0100/c03d50b0100s103765041.log
20140809_120122 50 3 100 105731136 1 0 0 0 0 10000 8612 1328 59 4.192 1.856 ../Q0b/v4d50/logb0100/c03d50b0100s105731136.log
20140809_120115 50 3 100 117661523 1 0 0 0 0 10000 8623 1315 61 4.195 1.856 ../Q0b/v4d50/logb0100/c03d50b0100s117661523.log
20140809_120102 50 3 100 141246882 0 0 0 0 0 10000 8616 1306 78 4.221 1.872 ../Q0b/v4d50/logb0100/c03d50b0100s141246882.log
20140809_120143 50 3 100 263688301 2 0 0 0 0 10000 8594 1340 64 4.197 1.856 ../Q0b/v4d50/logb0100/c03d50b0100s263688301.log
20140809_120136 50 3 100 420477893 0 0 0 0 0 10000 8583 1351 66 4.218 1.872 ../Q0b/v4d50/logb0100/c03d50b0100s420477893.log
20140809_120148 50 3 100 50746969 1 0 0 0 0 10000 8612 1324 63 4.193 1.841 ../Q0b/v4d50/logb0100/c03d50b0100s50746969.log
20140809_120153 50 3 100 533657980 2 0 0 0 0 10000 8579 1353 66 4.178 1.856 ../Q0b/v4d50/logb0100/c03d50b0100s533657980.log
20140809_120110 50 3 100 681028781 1 0 0 0 0 10000 8599 1332 68 4.216 1.857 ../Q0b/v4d50/logb0100/c03d50b0100s681028781.log
20140809_120052 50 3 100 919028296 0 0 0 0 0 10000 8632 1294 74 4.193 1.825 ../Q0b/v4d50/logb0100/c03d50b0100s919028296.log
20140809_120129 50 3 100 967561224 2 0 0 0 0 10000 8640 1296 62 4.216 1.857 ../Q0b/v4d50/logb0100/c03d50b0100s967561224.log
20140809_120208 50 4 100 103765041 0 0 0 0 0 10000 8156 1842 2 5.432 2.512 ../Q0b/v4d50/logb0100/c04d50b0100s103765041.log
20140809_120236 50 4 100 105731136 0 0 0 0 0 10000 8219 1778 3 5.441 2.496 ../Q0b/v4d50/logb0100/c04d50b0100s105731136.log
20140809_120229 50 4 100 117661523 0 0 0 0 0 10000 8180 1816 4 5.408 2.496 ../Q0b/v4d50/logb0100/c04d50b0100s117661523.log
20140809_120215 50 4 100 141246882 0 0 0 0 0 10000 8207 1791 2 5.428 2.511 ../Q0b/v4d50/logb0100/c04d50b0100s141246882.log
20140809_120253 50 4 100 263688301 0 0 0 0 0 10000 8152 1839 9 5.446 2.511 ../Q0b/v4d50/logb0100/c04d50b0100s263688301.log
20140809_120246 50 4 100 420477893 0 0 0 0 0 10000 8180 1816 4 5.408 2.496 ../Q0b/v4d50/logb0100/c04d50b0100s420477893.log
20140809_120258 50 4 100 50746969 0 0 0 0 0 10000 8187 1810 3 5.424 2.496 ../Q0b/v4d50/logb0100/c04d50b0100s50746969.log
20140809_120303 50 4 100 533657980 0 0 0 0 0 10000 8180 1814 6 5.358 2.449 ../Q0b/v4d50/logb0100/c04d50b0100s533657980.log
20140809_120222 50 4 100 681028781 0 0 0 0 0 10000 8164 1832 4 5.447 2.496 ../Q0b/v4d50/logb0100/c04d50b0100s681028781.log
20140809_120201 50 4 100 919028296 0 0 0 0 0 10000 8187 1810 3 5.408 2.496 ../Q0b/v4d50/logb0100/c04d50b0100s919028296.log
20140809_120241 50 4 100 967561224 1 0 0 0 0 10000 8220 1771 8 5.412 2.481 ../Q0b/v4d50/logb0100/c04d50b0100s967561224.log
20140809_120314 50 5 100 103765041 0 0 0 0 0 10000 7779 2211 10 6.640 3.12 ../Q0b/v4d50/logb0100/c05d50b0100s103765041.log
20140809_120337 50 5 100 105731136 0 0 0 0 0 10000 7778 2213 9 6.600 3.105 ../Q0b/v4d50/logb0100/c05d50b0100s105731136.log
20140809_120332 50 5 100 117661523 0 0 0 0 0 10000 7774 2217 9 6.659 3.12 ../Q0b/v4d50/logb0100/c05d50b0100s117661523.log
20140809_120319 50 5 100 141246882 0 0 0 0 0 10000 7808 2184 8 6.565 3.073 ../Q0b/v4d50/logb0100/c05d50b0100s141246882.log
20140809_120355 50 5 100 263688301 0 0 0 0 0 10000 7767 2221 12 6.637 3.151 ../Q0b/v4d50/logb0100/c05d50b0100s263688301.log
20140809_120350 50 5 100 420477893 0 0 0 0 0 10000 7799 2196 5 6.570 3.105 ../Q0b/v4d50/logb0100/c05d50b0100s420477893.log
20140809_120400 50 5 100 50746969 0 0 0 0 0 10000 7803 2185 12 6.549 3.057 ../Q0b/v4d50/logb0100/c05d50b0100s50746969.log
20140809_120411 50 5 100 533657980 0 0 0 0 0 10000 7768 2216 16 6.587 3.136 ../Q0b/v4d50/logb0100/c05d50b0100s533657980.log
20140809_120327 50 5 100 681028781 0 0 0 0 0 10000 7764 2227 9 6.624 3.151 ../Q0b/v4d50/logb0100/c05d50b0100s681028781.log
20140809_120309 50 5 100 919028296 0 0 0 0 0 10000 7778 2215 7 6.556 3.089 ../Q0b/v4d50/logb0100/c05d50b0100s919028296.log
20140809_120344 50 5 100 967561224 0 0 0 0 0 10000 7861 2127 12 6.557 3.104 ../Q0b/v4d50/logb0100/c05d50b0100s967561224.log
20140809_120421 50 8 100 103765041 0 0 0 0 0 10000 6740 3260 0 10.337 5.039 ../Q0b/v4d50/logb0100/c08d50b0100s103765041.log
20140809_120445 50 8 100 105731136 0 0 0 0 0 10000 6687 3313 0 10.771 5.023 ../Q0b/v4d50/logb0100/c08d50b0100s105731136.log
20140809_120437 50 8 100 117661523 0 0 0 0 0 10000 6694 3306 0 11.590 5.008 ../Q0b/v4d50/logb0100/c08d50b0100s117661523.log
20140809_120427 50 8 100 141246882 0 0 0 0 0 10000 6718 3281 1 10.349 5.054 ../Q0b/v4d50/logb0100/c08d50b0100s141246882.log
20140809_120503 50 8 100 263688301 0 0 0 0 0 10000 6673 3327 0 10.274 5.054 ../Q0b/v4d50/logb0100/c08d50b0100s263688301.log
20140809_120455 50 8 100 420477893 0 0 0 0 0 10000 6759 3241 0 10.227 4.929 ../Q0b/v4d50/logb0100/c08d50b0100s420477893.log
20140809_120508 50 8 100 50746969 0 0 0 0 0 10000 6773 3226 1 10.298 5.008 ../Q0b/v4d50/logb0100/c08d50b0100s50746969.log
20140809_120513 50 8 100 533657980 0 0 0 0 0 10000 6692 3307 1 10.418 5.07 ../Q0b/v4d50/logb0100/c08d50b0100s533657980.log
20140809_120432 50 8 100 681028781 0 0 0 0 0 10000 6723 3276 1 10.459 5.054 ../Q0b/v4d50/logb0100/c08d50b0100s681028781.log
20140809_120416 50 8 100 919028296 0 0 0 0 0 10000 6742 3258 0 10.260 5.055 ../Q0b/v4d50/logb0100/c08d50b0100s919028296.log
20140809_120450 50 8 100 967561224 0 0 0 0 0 10000 6781 3218 1 10.273 5.007 ../Q0b/v4d50/logb0100/c08d50b0100s967561224.log
20140809_120524 50 10 100 103765041 0 0 0 0 0 10000 6063 3937 0 12.896 6.396 ../Q0b/v4d50/logb0100/c10d50b0100s103765041.log
20140809_120545 50 10 100 105731136 0 0 0 0 0 10000 6060 3940 0 13.152 6.443 ../Q0b/v4d50/logb0100/c10d50b0100s105731136.log
20140809_120539 50 10 100 117661523 0 0 0 0 0 10000 6061 3939 0 12.917 6.303 ../Q0b/v4d50/logb0100/c10d50b0100s117661523.log
20140809_120530 50 10 100 141246882 0 0 0 0 0 10000 6101 3899 0 12.961 6.381 ../Q0b/v4d50/logb0100/c10d50b0100s141246882.log
20140809_120602 50 10 100 263688301 0 0 0 0 0 10000 6064 3936 0 13.033 6.381 ../Q0b/v4d50/logb0100/c10d50b0100s263688301.log
20140809_120555 50 10 100 420477893 0 0 0 0 0 10000 6119 3881 0 13.120 6.365 ../Q0b/v4d50/logb0100/c10d50b0100s420477893.log
20140809_120607 50 10 100 50746969 0 0 0 0 0 10000 6157 3843 0 12.815 6.318 ../Q0b/v4d50/logb0100/c10d50b0100s50746969.log
20140809_120615 50 10 100 533657980 0 0 0 0 0 10000 6073 3927 0 12.811 6.318 ../Q0b/v4d50/logb0100/c10d50b0100s533657980.log
20140809_120534 50 10 100 681028781 0 0 0 0 0 10000 6090 3910 0 12.938 6.396 ../Q0b/v4d50/logb0100/c10d50b0100s681028781.log
20140809_120519 50 10 100 919028296 0 0 0 0 0 10000 6114 3886 0 12.878 6.38 ../Q0b/v4d50/logb0100/c10d50b0100s919028296.log
20140809_120550 50 10 100 967561224 0 0 0 0 0 10000 6149 3851 0 13.112 6.38 ../Q0b/v4d50/logb0100/c10d50b0100s967561224.log
20140809_120629 50 1 200 103765041 247 0 0 0 0 10000 9753 0 0 1.514 0.312 ../Q0b/v4d50/logb0200/c01d50b0200s103765041.log
20140809_120655 50 1 200 105731136 242 0 0 0 0 10000 9758 0 0 1.505 0.297 ../Q0b/v4d50/logb0200/c01d50b0200s105731136.log
20140809_120648 50 1 200 117661523 244 0 0 0 0 10000 9756 0 0 1.504 0.296 ../Q0b/v4d50/logb0200/c01d50b0200s117661523.log
20140809_120634 50 1 200 141246882 216 0 0 0 0 10000 9784 0 0 1.478 0.296 ../Q0b/v4d50/logb0200/c01d50b0200s141246882.log
