timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion mongoid
20150609_201605 5 10 1 100 100000 967561224 44 10000 9956 0 0 44 0 0 0 0 0 0 0 0 50 100 0 0 1.852 0.499 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed967561224.log 30991 q3-extractinstructions.txt 20150609_201612 0.5 557763e47768391ad811274b
20150609_201610 5 10 1 100 100000 420477893 45 10000 9955 0 0 45 0 0 0 0 0 0 0 0 50 100 0 0 1.865 0.515 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed420477893.log 31491 q3-extractinstructions.txt 20150609_201617 0.5 557763e47768391ad811274c
20150609_201615 5 10 1 100 100000 263688301 48 10000 9952 0 0 48 0 0 0 0 0 0 0 0 50 100 0 0 1.854 0.53 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed263688301.log 33148 q3-extractinstructions.txt 20150609_201622 0.5 557763e47768391ad811274d
20150609_201620 5 10 1 100 100000 50746969 58 10000 9942 0 0 58 0 0 0 0 0 0 0 0 50 100 0 0 1.924 0.546 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed50746969.log 38039 q3-extractinstructions.txt 20150609_201628 0.5 557763e47768391ad811274e
20150609_201625 5 10 1 100 100000 533657980 44 10000 9956 0 0 44 0 0 0 0 0 0 0 0 50 100 0 0 1.847 0.499 ../q3/./log/doc5cop1shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed533657980.log 30998 q3-extractinstructions.txt 20150609_201632 0.5 557763e47768391ad811274f
20150609_201630 5 10 2 100 100000 919028296 0 10000 9902 98 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.103 1.029 ../q3/./log/doc5cop2shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed919028296.log 52066 q3-extractinstructions.txt 20150609_201639 0.5 557763e47768391ad8112750
20150609_201635 5 10 2 100 100000 103765041 1 10000 9902 97 0 1 0 0 0 0 0 0 0 0 50 100 0 0 3.080 1.108 ../q3/./log/doc5cop2shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed103765041.log 52647 q3-extractinstructions.txt 20150609_201644 0.5 557763e47768391ad8112751
20150609_201640 5 10 2 100 100000 141246882 1 10000 9908 91 0 1 0 0 0 0 0 0 0 0 50 100 0 0 3.025 1.014 ../q3/./log/doc5cop2shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed141246882.log 50092 q3-extractinstructions.txt 20150609_201649 0.5 557763e47768391ad8112752
20150609_201645 5 10 2 100 100000 681028781 0 10000 9882 118 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.121 1.092 ../q3/./log/doc5cop2shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed681028781.log 60617 q3-extractinstructions.txt 20150609_201654 0.5 557763e47768391ad8112753
20150609_201651 5 10 2 100 100000 117661523 0 10000 9913 87 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.006 0.999 ../q3/./log/doc5cop2shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed117661523.log 47593 q3-extractinstructions.txt 20150609_201659 0.5 557763e47768391ad8112754
20150609_201656 5 10 2 100 100000 105731136 0 10000 9907 93 0 0 0 0 0 0 0 0 0 0 50 100 0 0 3.034 1.077 ../q3/./log/doc5cop2shlf10lif100_af0s1tTOTAL_gf0i50d100m0_seed105731136.log 49767 q3-extractinstructions.txt 20150609_201704 0.5 557763e47768391ad8112755
