timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20181127_222601 50 1 5 10000 100000 711283608 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 17 145 0.069 0.024 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed711283608.log 48429 hl-extractinstructions.txt 20181127_222601 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_12
20181127_222602 50 1 5 10000 100000 597296547 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 19 149 0.075 0.026 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed597296547.log 48481 hl-extractinstructions.txt 20181127_222602 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_13
20181127_222603 50 1 5 10000 100000 664375964 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 145 0.067 0.022 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed664375964.log 45482 hl-extractinstructions.txt 20181127_222603 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_14
20181127_222604 50 1 5 10000 100000 258760793 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 12 142 0.067 0.022 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed258760793.log 45934 hl-extractinstructions.txt 20181127_222604 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_15
20181127_222604 50 1 5 10000 100000 666549275 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 147 0.066 0.021 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed666549275.log 45015 hl-extractinstructions.txt 20181127_222605 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_16
20181127_222605 50 1 5 10000 100000 376517787 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 142 0.068 0.022 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed376517787.log 46426 hl-extractinstructions.txt 20181127_222605 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_17
20181127_222606 50 1 5 10000 100000 817713633 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 13 145 0.068 0.023 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed817713633.log 46471 hl-extractinstructions.txt 20181127_222606 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_18
20181127_222607 50 1 5 10000 100000 519606501 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 16 145 0.073 0.025 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed519606501.log 47929 hl-extractinstructions.txt 20181127_222607 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_19
20181127_222608 50 1 5 10000 100000 715258232 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 20000 0 0 0 0 2 0 0 11 144 0.066 0.021 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif20000simlen0_seed715258232.log 45478 hl-extractinstructions.txt 20181127_222608 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 a9d9594d768a73df57cf06e5e45e04f4b415b1f0_20
20181127_222609 50 1 5 10000 100000 919028296 0 10 0 0 10 0 9 10000 1 TOTAL 0 0 0 0 0 0 0 0 0 30000 0 0 0 0 2 0 0 12 138 0.068 0.022 ../hl/testsdhl/log/doc50cop5shlf1lif10000_af10000s1tTOTAL_gf0i0d0m0_sh0i0s0m0_svrdeflif30000simlen0_seed919028296.log 45926 hl-extractinstructions.txt 20181127_222609 0.6_20170522 GenuineIntel_fam6mod58step9cor1spd3392.304 0ea2eb13db3d8438bfbefdec24985c5b8cd892b5_1
